Gene	Average_Divergence
LOC105378350	0.0726257
LOC105378351	0.0450067
LOC105378355	0.0339367
LOC105378356	0.03373313333333333
LOC105378358	0.0
LOC105378367	0.02880182666666667
LOC105378372	0.060606099999999996
LOC105378375	0.0628571
LOC105378378	0.0500183
LOC105378379	0.056511766666666664
LOC105378383	0.0407267
LOC105378387	0.0577778
LOC105378390	0.0687647
LOC105378392	0.046875
LOC105378394	0.07728205
LOC105378396	0.060174075
LOC105378399	0.0533847
LOC105378400	0.036678300000000004
LOC105378401	0.0436662
LOC105378402	0.04157745
LOC105378403	0.04090715
LOC105378404	0.061144585714285715
LOC105378406	0.061911850000000004
LOC105378408	0.04611906666666666
LOC105378409	0.048320249999999995
LOC105378414	0.04393345
LOC105378415	0.040374933333333335
LOC105378416	0.0624744
LOC105378418	0.0655738
LOC105378419	0.0521739
LOC105378424	0.04780975
LOC105378426	0.0313076
LOC105378429	0.044757733333333334
LOC105378430	0.0547046
LOC105378433	0.04820956666666667
LOC105378436	0.0618705
LOC105378437	0.058345999999999995
LOC105378438	0.0379408
LOC105378443	0.058121
LOC105378447	0.046875
LOC105378449	0.021567666666666666
LOC105378450	0.05955895
LOC105378453	0.04474646666666667
LOC105378456	0.03628893333333333
LOC105378457	0.0683761
LOC105378458	0.0423356
LOC105378460	0.0543874
LOC105378464	0.024417242857142855
LOC105378465	0.03926885
LOC105378466	0.0677966
LOC105378468	0.134118
LOC105378469	0.0761905
LOC105378473	0.0456432
LOC105378474	0.015432099999999999
LOC105378475	0.00341297
LOC105378476	0.0877193
LOC105378477	0.057416049999999996
LOC105378479	0.06309226666666666
LOC105378480	0.0465632
LOC105378482	0.0401187
LOC105378483	0.046544050000000003
LOC105378484	0.0
LOC105378485	0.05203325
LOC105378490	0.06387115
LOC105378492	0.04245465
LOC105378493	0.0415879
LOC105378494	0.050936449999999994
LOC105378496	0.048855
LOC105378497	0.0740741
LOC105378498	0.05629016666666667
LOC105378502	0.0416667
LOC105378504	0.00392157
LOC105378511	0.030865499999999997
LOC105378512	0.03182595
LOC105378515	0.03921726
LOC105378519	0.0452236
LOC105378520	0.0506462
LOC105378521	0.05042196666666667
LOC105378522	0.04661413333333333
LOC105378523	0.03437625
LOC105378525	0.048772499999999996
LOC105378530	0.0230769
LOC105378532	0.04043273333333333
LOC105378534	0.03586503333333333
LOC105378536	0.04999555
LOC105378541	0.06229755
LOC105378542	0.07227890000000001
LOC105378543	0.03405705
LOC105378544	0.05306505
LOC105378545	0.07136524999999999
LOC105378549	0.0576923
LOC105378550	0.05796245
LOC105378552	0.05757445
LOC105378554	0.0794794
LOC105378555	0.06161155
LOC105378556	0.0506455
LOC105378557	0.06408345
LOC105378560	0.0614829
LOC105378561	0.0533448
LOC105378562	0.0607735
LOC105378563	0.0436508
LOC105378574	0.0
LOC105378575	0.050593245
LOC105378586	0.0383737
LOC105378589	0.05163915
LOC105378598	0.0504505
LOC105378604	0.05767846666666667
LOC105378605	0.0825309
LOC105378606	0.0310078
LOC105378612	0.038978500000000006
LOC105378617	0.08411435
LOC105378618	0.0
LOC105378621	0.03350675
LOC105378623	0.0555556
LOC105378625	0.04652095
LOC105378626	0.047355625
LOC105378629	0.0468811
LOC105378631	0.04799593333333333
LOC105378632	0.057971
LOC105378635	0.031928000000000005
LOC105378639	0.0882353
LOC105378641	0.042652100000000005
LOC105378642	0.06191936
LOC105378646	0.042151575
LOC105378647	0.0
LOC105378648	0.0310889
LOC105378650	0.043429133333333335
LOC105378651	0.07159105
LOC105378654	0.041181575
LOC105378657	0.05487146666666667
LOC105378658	0.0415636
LOC105378660	0.07890205
LOC105378663	0.04503725
LOC105378667	0.0488782
LOC105378669	0.04155415
LOC105378671	0.0368959
LOC105378673	0.0517598
LOC105378675	0.04332395
LOC105378676	0.0368098
LOC105378678	0.04883336666666666
LOC105378690	0.0
LOC105378691	0.0187166
LOC105378694	0.02638355
LOC105378697	0.050239
LOC105378699	0.0361799
LOC105378701	0.0488652
LOC105378706	0.0560748
LOC105378708	0.044860449999999996
LOC105378709	0.03379996666666667
LOC105378711	0.0506518
LOC105378714	0.04461879999999999
LOC105378723	0.0235479
LOC105378724	0.05575275
LOC105378726	0.04715339999999999
LOC105378728	0.042427675
LOC105378731	0.0561798
LOC105378733	0.06430269999999999
LOC105378735	0.0233393
LOC105378736	0.05792596666666666
LOC105378737	0.03659924666666667
LOC105378741	0.055438299999999996
LOC105378746	0.02890106666666667
LOC105378747	0.04420486666666667
LOC105378748	0.0424188
LOC105378751	0.049559900000000004
LOC105378758	0.05808143333333333
LOC105378761	0.022482733333333334
LOC105378764	0.05924786666666667
LOC105378766	0.0641361
LOC105378768	0.0254237
LOC105378770	0.027413850000000003
LOC105378771	0.0323503
LOC105378772	0.0353535
LOC105378773	0.0465116
LOC105378774	0.0627451
LOC105378776	0.0526316
LOC105378780	0.0344828
LOC105378781	0.03916695
LOC105378782	0.036400749999999996
LOC105378783	0.06039726666666667
LOC105378787	0.049937419999999996
LOC105378789	0.04682543333333333
LOC105378793	0.036405400000000004
LOC105378794	0.05396764999999999
LOC105378795	0.044918150000000004
LOC105378796	0.045045
LOC105378797	0.0466218
LOC105378798	0.05314393333333334
LOC105378802	0.0472973
LOC105378808	0.0375096
LOC105378810	0.040431800000000004
LOC105378811	0.05313535
LOC105378812	0.0251572
LOC105378813	0.027875650000000002
LOC105378814	0.045739300000000004
LOC105378816	0.0283604
LOC105378826	0.03368665
LOC105378831	0.042954566666666666
LOC105378833	0.035850525
LOC105378834	0.02951015
LOC105378835	0.025805
LOC105378836	0.0346674
LOC105378838	0.0441176
LOC105378839	0.0441398
LOC105378844	0.0
LOC105378847	0.050904500000000005
LOC105378848	0.039241
LOC105378850	0.0330275
LOC105378851	0.03852645
LOC105378856	0.0453585
LOC105378858	0.022302073333333335
LOC105378864	0.0398337
LOC105378866	0.02763235
LOC105378867	0.0342589
LOC105378874	0.0927536
LOC105378882	0.03645835
LOC105378883	0.0176991
LOC105378885	0.07160264999999999
LOC105378886	0.04465395
LOC105378887	0.057645883333333335
LOC105378888	0.026245900000000003
LOC105378891	0.045781433333333336
LOC105378893	0.0415545
LOC105378895	0.026456129999999998
LOC105378904	0.0742019
LOC105378906	0.0313725
LOC105378914	0.037037
LOC105378915	0.0
LOC105378920	0.0518316
LOC105378924	0.0365854
LOC105378925	0.05634619999999999
LOC105378927	0.049613333333333336
LOC105378930	0.047249275
LOC105378933	0.07359875
LOC105378935	0.0
LOC105378947	0.0463918
LOC105378948	0.0697705
LOC105378956	0.05041876666666667
LOC105378961	0.0314961
LOC105378962	0.0540752
LOC105378963	0.0428659
LOC105378964	0.039039649999999995
LOC105378965	0.04334573333333333
LOC105378969	0.027232666666666665
LOC105378971	0.04163373333333333
LOC105378973	0.03877326666666667
LOC105378976	0.00917431
LOC105378977	0.048447199999999996
LOC105378979	0.0411594
LOC105378983	0.0536836
LOC105378984	0.057011450000000005
LOC105378988	0.0503653
LOC105378993	0.044299399999999996
LOC105378994	0.048505000000000006
LOC105378995	0.050993775
LOC105378998	0.048351149999999996
LOC105378999	0.0503597
LOC105379002	0.03251693333333334
LOC105379003	0.0506676
LOC105379004	0.0326797
LOC105379007	0.03246016666666667
LOC105379010	0.0437956
LOC105379011	0.043268966666666665
LOC105379012	0.060532499999999996
LOC105379013	0.0500207125
LOC105379015	0.0396825
LOC105379027	0.035166666666666666
LOC105379028	0.034913066666666666
LOC105379030	0.0672269
LOC105379031	0.03781305
LOC105379034	0.025027419999999998
LOC105379035	0.03981125
LOC105379039	0.04218156666666667
LOC105379040	0.04116045
LOC105379042	0.0583366
LOC105379047	0.04608223333333333
LOC105379050	0.03199406666666667
LOC105379051	0.03131308
LOC105379052	0.043372766666666666
LOC105379053	0.043578
LOC105379059	0.03494303333333333
LOC105379061	0.0479452
LOC105379062	0.0373134
LOC105379063	0.0609846
LOC105379064	0.06504130000000001
LOC105379065	0.053076849999999995
LOC105379073	0.0526953
LOC105379074	0.07151955
LOC105379077	0.0569948
LOC105379078	0.0549352
LOC105379080	0.043819250000000004
LOC105379082	0.033298919999999996
LOC105379083	0.027103000000000002
LOC105379085	0.0317014875
LOC105379087	0.0232553
LOC105379089	0.019236195
LOC105379090	0.0268817
LOC105379091	0.03306705
LOC105379100	0.0272851
LOC105379102	0.049049
LOC105379104	0.03331945333333333
LOC105379105	0.0769231
LOC105379107	0.04271484
LOC105379109	0.09632081428571428
LOC105379110	0.0686838
LOC105379114	0.0544226
LOC105379117	0.030059701111111108
LOC105379119	0.03457705
LOC105379121	0.06870776666666667
LOC105379123	0.0549191
LOC105379127	0.0551181
LOC105379129	0.0263852
LOC105379130	0.0465116
LOC105379133	0.038449033333333334
LOC105379134	0.0536913
LOC105379135	0.0476052
LOC105379137	0.0695531
LOC105379138	0.026539100000000003
LOC105379144	0.03861
LOC105379147	0.03125
LOC105379148	0.037037
LOC105379149	0.06206626666666667
LOC105379150	0.0413223
LOC105379151	0.02601515
LOC105379155	0.06244115
LOC105379156	0.0478196
LOC105379157	0.0494652
LOC105379158	0.034769024999999995
LOC105379163	0.03546485
LOC105379164	0.0364964
LOC105379167	0.0
LOC105379168	0.044872350000000005
LOC105379171	0.0565139
LOC105379172	0.0384615
LOC105379173	0.05890566666666667
LOC105379174	0.04054634
LOC105379178	0.0476308
LOC105379182	0.08243183333333333
LOC105379183	0.0504202
LOC105379189	0.0354374
LOC105379192	0.0302013
LOC105379193	0.0480651
LOC105379198	0.06450476666666667
LOC105379199	0.061647549999999995
LOC105379203	0.0718133
LOC105379222	0.0318182
LOC105379224	0.04760905
LOC105379225	0.0473186
LOC105379227	0.0286533
LOC105379230	0.0414743
LOC105379231	0.0582524
LOC105379235	0.043761549999999996
LOC105379237	0.0777778
LOC105379242	0.042940425
LOC105379246	0.0814332
LOC105379263	0.0439211
LOC105379272	0.106335
LOC105379278	0.01265825
LOC105379289	0.0384615
LOC105379292	0.0
LOC105379297	0.0403349
LOC105379300	0.018131425
LOC105379301	0.031667274999999995
LOC105379303	0.05703205
LOC105379309	0.0526656
LOC105379311	0.0325279
LOC105379314	0.0459560975
LOC105379315	0.06441076
LOC105379316	0.0
LOC105379321	0.0151515
LOC105379325	0.04714945
LOC105379327	0.0462642
LOC105379328	0.038158700000000004
LOC105379330	0.021947670000000002
LOC105379331	0.0229008
LOC105379333	0.0333333
LOC105379335	0.025264275
LOC105379336	0.0
LOC105379339	0.06609605
LOC105379340	0.0825243
LOC105379342	0.0
LOC105379343	0.0356564
LOC105379346	0.04455195
LOC105379350	0.05588216666666667
LOC105379352	0.048826299999999996
LOC105379354	0.0476605
LOC105379357	0.0460526
LOC105379358	0.0549769
LOC105379360	0.0311781
LOC105379361	0.046570600000000004
LOC105379362	0.05310335
LOC105379364	0.06408315
LOC105379365	0.04469566666666667
LOC105379366	0.06746895
LOC105379368	0.0513421
LOC105379369	0.0409091
LOC105379370	0.03933805
LOC105379371	0.0538922
LOC105379375	0.0305344
LOC105379376	0.05831773333333334
LOC105379377	0.05024538333333334
LOC105379378	0.0394737
LOC105379379	0.057761
LOC105379380	0.026578650000000002
LOC105379384	0.04909956666666667
LOC105379385	0.052960280000000005
LOC105379388	0.072
LOC105379389	0.057015949999999996
LOC105379392	0.0695861
LOC105379395	0.06389095
LOC105379397	0.0
LOC105379403	0.051046999999999995
LOC105379412	0.00502513
LOC105379413	0.0393236
LOC105379426	0.0597725
LOC105379435	0.05628935
LOC105379447	0.0461506
LOC105379457	0.04886965
LOC105379477	0.0263158
LOC105379504	0.07401505
LOC105379562	0.0233918
LOC105379586	0.0594775
LOC105379613	0.0472036
LOC105379638	0.05430985
LOC105379640	0.0480723
LOC105379675	0.0438312
LOC105379712	0.132597
LOC105379719	0.0769231
LOC105379720	0.04069916666666667
LOC105379725	0.0529412
LOC105379749	0.050833699999999996
LOC105379771	0.0327869
LOC105379783	0.046457066666666665
LOC105379825	0.0289017
LOC105379827	0.038929950000000005
LOC105379829	0.072911525
LOC105379839	0.04716885
LOC105379882	0.0423001
LOC107983958	0.0422961
LOC107983960	0.0676329
LOC107983961	0.03222693333333333
LOC107983963	0.0253521
LOC107983966	0.0496848
LOC107983974	0.0522674
LOC107983976	0.041567049999999994
LOC107983980	0.000413565
LOC107983981	0.0395941
LOC107983985	0.0572254
LOC107983987	0.0439306
LOC107983990	0.11441855000000001
LOC107983995	0.0455927
LOC107983998	0.0968553
LOC107984000	0.0495627
LOC107984001	0.07227133333333334
LOC107984003	0.036036
LOC107984004	0.0453602
LOC107984005	0.03461165
LOC107984007	0.00877193
LOC107984010	0.0187354
LOC107984011	0.0582278
LOC107984012	0.026031736666666666
LOC107984015	0.0493274
LOC107984016	0.0925926
LOC107984018	0.05592785
LOC107984019	0.056365599999999995
LOC107984020	0.0483871
LOC107984035	0.0365206
LOC107984041	0.05349305
LOC107984043	0.0294118
LOC107984079	0.0389412
LOC107984087	0.03284195
LOC107984088	0.04889665
LOC107984089	0.0411638
LOC107984112	0.046652799999999994
LOC107984113	0.0488795
LOC107984116	0.02834386
LOC107984123	0.0551033
LOC107984128	0.0615378
LOC107984131	0.0414935
LOC107984137	0.0447858
LOC107984150	0.0
LOC107984168	0.0587165
LOC107984170	0.0351266
LOC107984171	0.03145683333333333
LOC107984172	0.0681818
LOC107984173	0.07326925000000001
LOC107984174	0.0584958
LOC107984179	0.07709360000000001
LOC107984180	0.0176211
LOC107984182	0.0441176
LOC107984183	0.077381
LOC107984184	0.045271549999999994
LOC107984185	0.04989596666666666
LOC107984186	0.013544
LOC107984187	0.0409836
LOC107984188	0.0
LOC107984191	0.0615385
LOC107984192	0.006555
LOC107984193	0.0239521
LOC107984195	0.06873802
LOC107984196	0.0534483
LOC107984197	0.0613431
LOC107984198	0.0
LOC107984200	0.0473136
LOC107984201	0.0021645
LOC107984202	0.0576923
LOC107984205	0.047572633333333336
LOC107984206	0.0663507
LOC107984207	0.03787915
LOC107984209	0.0379009
LOC107984210	0.0290338
LOC107984211	0.054846
LOC107984213	0.0482853
LOC107984215	0.036852499999999996
LOC107984218	0.06137995
LOC107984219	0.0513135
LOC107984220	0.0
LOC107984221	0.000635325
LOC107984222	0.0665591
LOC107984223	0.0385965
LOC107984225	0.0691504
LOC107984226	0.0363036
LOC107984227	0.101852
LOC107984236	0.0359502
LOC107984238	0.031746
LOC107984239	0.04365075
LOC107984242	0.0525501
LOC107984243	0.0548992
LOC107984245	0.05121426666666667
LOC107984246	0.0565553
LOC107984249	0.04009055
LOC107984252	0.036221199999999995
LOC107984253	0.0585106
LOC107984254	0.0307859
LOC107984255	0.04036083333333334
LOC107984257	0.0352856
LOC107984260	0.0275229
LOC107984263	0.0378549
LOC107984265	0.0282494
LOC107984266	0.04578675
LOC107984268	0.0490684
LOC107984270	0.0475602
LOC107984272	0.0411284
LOC107984274	0.0319149
LOC107984275	0.0387931
LOC107984281	0.057375999999999996
LOC107984282	0.056547
LOC107984293	0.0333238
LOC107984303	0.0651341
LOC107984307	0.0
LOC107984309	0.0405797
LOC107984311	0.052326866666666666
LOC107984315	0.03716195
LOC107984325	0.0
LOC107984326	0.0412977
LOC107984328	0.0360636
LOC107984331	0.04418165
LOC107984340	0.0110497
LOC107984341	0.0164191
LOC107984343	0.0633803
LOC107984352	0.0320115
LOC107984361	0.0344528
LOC107984362	0.022902645
LOC107984365	0.0579151
LOC107984369	0.03774925
LOC107984370	0.0378072
LOC107984372	0.0409451
LOC107984373	0.08072366666666668
LOC107984374	0.0691145
LOC107984377	0.04401575
LOC107984378	0.06377035
LOC107984379	0.0310078
LOC107984380	0.03549359
LOC107984385	0.0384962
LOC107984386	0.047619
LOC107984389	0.06214515
LOC107984390	0.045279150000000004
LOC107984391	0.03752705
LOC107984393	0.04390921666666667
LOC107984398	0.0251467
LOC107984399	0.0521056
LOC107984400	0.0350937
LOC107984405	0.00704225
LOC107984406	0.051116999999999996
LOC107984409	0.0930233
LOC107984411	0.0596417
LOC107984412	0.0410922
LOC107984413	0.04191313333333333
LOC107984418	0.0686813
LOC107984419	0.033845575
LOC107984420	0.028436
LOC107984421	0.0550224
LOC107984428	0.04610465
LOC107984429	0.0379082
LOC107984431	0.0488287
LOC107984432	0.0388934
LOC107984433	0.0815858
LOC107984435	0.038584725
LOC107984440	0.037195933333333334
LOC107984445	0.04172435
LOC107984447	0.030396575000000002
LOC107984448	0.05690935
LOC107984455	0.0674157
LOC107984462	0.0409357
LOC107984466	0.0367347
LOC107984468	0.03887915
LOC107984470	0.0605791
LOC107984471	0.036806000000000005
LOC107984472	0.057554
LOC107984478	0.0519481
LOC107984480	0.024169950000000003
LOC107984482	0.0477707
LOC107984484	0.028299249999999998
LOC107984487	0.027730900000000003
LOC107984495	0.0619159
LOC107984498	0.04535265
LOC107984499	0.0423387
LOC107984500	0.0614035
LOC107984507	0.050536
LOC107984510	0.042441400000000004
LOC107984525	0.034409625
LOC107984527	0.0469208
LOC107984530	0.0353982
LOC107984533	0.042035833333333335
LOC107984535	0.06266408
LOC107984536	0.051153729999999994
LOC107984537	0.0372596
LOC107984542	0.0527157
LOC107984543	0.0636364
LOC107984545	0.0374332
LOC107984548	0.043715000000000004
LOC107984551	0.05242995
LOC107984552	0.046295699999999995
LOC107984553	0.06022455
LOC107984554	0.04147275
LOC107984555	0.0863309
LOC107984559	0.04592725
LOC107984561	0.0307474
LOC107984564	0.0355858
LOC107984567	0.0351753
LOC107984568	0.03957885
LOC107984573	0.0334076
LOC107984577	0.042873800000000004
LOC107984578	0.041652800000000004
LOC107984579	0.0458015
LOC107984580	0.048367
LOC107984587	0.046102500000000005
LOC107984596	0.0591549
LOC107984599	0.01649223333333333
LOC107984602	0.06356945
LOC107984604	0.0728477
LOC107984606	0.04841856666666666
LOC107984607	0.0483163
LOC107984608	0.05627479999999999
LOC107984610	0.09906309999999999
LOC107984611	0.0808824
LOC107984613	0.0536659
LOC107984615	0.03125205
LOC107984618	0.05229685
LOC107984619	0.04614675
LOC107984620	0.027440339999999997
LOC107984621	0.040874799999999996
LOC107984624	0.06091546666666667
LOC107984625	0.029661
LOC107984626	0.0465313
LOC107984627	0.0516151
LOC107984628	0.0261283
LOC107984630	0.0368339
LOC107984641	0.052489999999999995
LOC107984642	0.0298246
LOC107984643	0.0357143
LOC107984646	0.0333333
LOC107984661	0.0322581
LOC107984663	0.0541928
LOC107984668	0.0493827
LOC107984671	0.0459046
LOC107984676	0.0588983
LOC107984684	0.0400775
LOC107984685	0.03628225
LOC107984693	0.0514706
LOC107984696	0.05159665000000001
LOC107984701	0.05003425
LOC107984702	0.032419
LOC107984703	0.0492813
LOC107984704	0.040543833333333335
LOC107984708	0.0517033
LOC107984709	0.06407645
LOC107984710	0.025
LOC107984711	0.0343348
LOC107984713	0.04235165
LOC107984714	0.036928675
LOC107984716	0.0485958
LOC107984732	0.0827423
LOC107984733	0.0533437
LOC107984735	0.052378350000000004
LOC107984750	0.05217186666666667
LOC107984755	0.042750075
LOC107984763	0.03558786666666667
LOC107984766	0.0980392
LOC107984770	0.04499885
LOC107984772	0.03738815
LOC107984776	0.03
LOC107984777	0.0873786
LOC107984778	0.051747016666666666
LOC107984782	0.0588409
LOC107984783	0.0
LOC107984784	0.03691961666666666
LOC107984788	0.0458432
LOC107984789	0.0479505
LOC107984790	0.04925635
LOC107984791	0.0332998
LOC107984792	0.038188200000000005
LOC107984794	0.0452381
LOC107984798	0.0502672
LOC107984801	0.05418133
LOC107984805	0.03913896666666667
LOC107984806	0.03423383333333333
LOC107984812	0.03738085
LOC107984815	0.0377483
LOC107984819	0.0741438
LOC107984821	0.03721485
LOC107984822	0.06011904999999999
LOC107984823	0.0
LOC107984824	0.037234
LOC107984830	0.0536062
LOC107984840	0.0540059
LOC107984850	0.0488467
LOC107984851	0.046490775
LOC107984856	0.033914276666666666
LOC107984859	0.045403033333333336
LOC107984865	0.04735065
LOC107984867	0.0365909
LOC107984874	0.04944683333333333
LOC107984877	0.0503656
LOC107984878	0.05639685
LOC107984886	0.04021726666666667
LOC107984887	0.050455
LOC107984892	0.043911
LOC107984893	0.057209949999999996
LOC107984894	0.04950553333333333
LOC107984897	0.0
LOC107984900	0.0698962
LOC107984901	0.04108876666666667
LOC107984903	0.06569126666666666
LOC107984909	0.0721358
LOC107984911	0.05923374
LOC107984913	0.0331915
LOC107984915	0.05288205
LOC107984918	0.0388363
LOC107984931	0.0344828
LOC107984933	0.0436047
LOC107984934	0.059864650000000005
LOC107984940	0.0151515
LOC107984941	0.0470627
LOC107984942	0.046332066666666664
LOC107984960	0.04961335
LOC107984961	0.02450075
LOC107984962	0.045560866666666665
LOC107984963	0.0298881
LOC107984966	0.0495392
LOC107984967	0.0370362
LOC107984976	0.0453258
LOC107984979	0.0207612
LOC107984989	0.0278638
LOC107984992	0.027706266666666663
LOC107984993	0.04477085
LOC107984996	0.0367185
LOC107984997	0.032646125
LOC107984998	0.03727213333333334
LOC107984999	0.021715164999999998
LOC107985001	0.050873
LOC107985002	0.037722149999999996
LOC107985004	0.04567755
LOC107985005	0.0584162
LOC107985011	0.0537449
LOC107985014	0.0485
LOC107985015	0.0693069
LOC107985018	0.047357725
LOC107985020	0.0378251
LOC107985027	0.04166675
LOC107985028	0.035533
LOC107985029	0.0361446
LOC107985031	0.029267349999999998
LOC107985034	0.0318966
LOC107985035	0.051759675
LOC107985036	0.060306733333333334
LOC107985038	0.047138349999999996
LOC107985044	0.04190565
LOC107985048	0.0176991
LOC107985051	0.0
LOC107985057	0.0323105
LOC107985065	0.0428677
LOC107985072	0.103774
LOC107985076	0.1019
LOC107985077	0.04630125
LOC107985078	0.055210449999999994
LOC107985080	0.04567826666666666
LOC107985081	0.04872115
LOC107985085	0.011582403333333333
LOC107985087	0.124088
LOC107985088	0.032084600000000005
LOC107985089	0.0528541
LOC107985090	0.0432692
LOC107985093	0.039272
LOC107985096	0.029341100000000002
LOC107985116	0.0532151
LOC107985118	0.0294118
LOC107985119	0.0404002
LOC107985126	0.058376000000000004
LOC107985132	0.05
LOC107985134	0.0463971
LOC107985136	0.032598
LOC107985138	0.0076923
LOC107985141	0.024641533333333337
LOC107985142	0.029904075000000002
LOC107985144	0.04773335
LOC107985145	0.03043143333333333
LOC107985147	0.04767945
LOC107985151	0.025
LOC107985152	0.031055766666666665
LOC107985154	0.07859284999999999
LOC107985155	0.0986452
LOC107985156	0.05438876
LOC107985161	0.121359
LOC107985164	0.0467909
LOC107985165	0.02620865
LOC107985168	0.0307692
LOC107985171	0.0714286
LOC107985172	0.03531075
LOC107985173	0.0499653
LOC107985176	0.043382050000000005
LOC107985177	0.0740433
LOC107985183	0.0272374
LOC107985186	0.0457143
LOC107985189	0.0456753
LOC107985192	0.0495885
LOC107985200	0.03694980666666667
LOC107985204	0.02841265
LOC107985206	0.0391643
LOC107985211	0.0407131
LOC107985212	0.0489574
LOC107985216	0.032473746666666664
LOC107985219	0.0716418
LOC107985223	0.0491727
LOC107985224	0.0464025
LOC107985225	0.0705645
LOC107985232	0.055668999999999996
LOC107985236	0.038398625
LOC107985239	0.036084700000000004
LOC107985242	0.086262
LOC107985243	0.03244855
LOC107985250	0.0088785
LOC107985251	0.037773459999999995
LOC107985253	0.04260785
LOC107985255	0.0478975
LOC107985256	0.032137900000000004
LOC107985259	0.0498125
LOC107985260	0.0790956
LOC107985261	0.0616114
LOC107985271	0.04243525
LOC107985281	0.0314961
LOC107985286	0.0628272
LOC107985287	0.03692655
LOC107985289	0.0448138
LOC107985291	0.0252101
LOC107985293	0.0887097
LOC107985301	0.02437415
LOC107985303	0.0604831
LOC107985306	0.0357143
LOC107985315	0.054902
LOC107985317	0.02474945
LOC107985323	0.03827685
LOC107985326	0.0448857
LOC107985327	0.0407609
LOC107985334	0.0421053
LOC107985337	0.0521042
LOC107985342	0.0
LOC107985345	0.00149701
LOC107985347	0.114784
LOC107985352	0.0486027
LOC107985354	0.0497815
LOC107985360	0.04189345
LOC107985362	0.023648395
LOC107985363	0.046367900000000004
LOC107985364	0.0461665
LOC107985365	0.044149633333333334
LOC107985368	0.0464684
LOC107985372	0.054296333333333335
LOC107985377	0.03171513
LOC107985379	0.0491872
LOC107985382	0.0566038
LOC107985383	0.0581395
LOC107985384	0.0432432
LOC107985386	0.0362981
LOC107985396	0.031746
LOC107985401	0.04171845
LOC107985402	0.0673135
LOC107985404	0.03392115
LOC107985405	0.0654762
LOC107985406	0.0604256
LOC107985407	0.0504849
LOC107985408	0.0
LOC107985409	0.048494949999999995
LOC107985410	0.047611799999999996
LOC107985411	0.0
LOC107985414	0.0363636
LOC107985417	0.0310082
LOC107985420	0.04627543333333334
LOC107985423	0.049916
LOC107985432	0.0247934
LOC107985434	0.0536193
LOC107985436	0.036804375
LOC107985437	0.08864920000000001
LOC107985439	0.00137049
LOC107985440	0.053200175
LOC107985442	0.0229885
LOC107985447	0.0448873
LOC107985448	0.0455581
LOC107985451	0.038083433333333326
LOC107985452	0.0495868
LOC107985454	0.0295858
LOC107985459	0.047586449999999995
LOC107985460	0.04068653333333334
LOC107985461	0.05171036666666667
LOC107985462	0.0068007350000000005
LOC107985465	0.0432064
LOC107985466	0.0
LOC107985467	0.0501594
LOC107985469	0.0750988
LOC107985474	0.0518919
LOC107985480	0.0507304
LOC107985483	0.05743146666666666
LOC107985486	0.0386754
LOC107985492	0.06444873333333333
LOC107985504	0.0498597
LOC107985511	0.04501946666666667
LOC107985512	0.0666667
LOC107985513	0.08919949999999999
LOC107985515	0.04255395
LOC107985516	0.0285714
LOC107985518	0.06947815
LOC107985524	0.0462725
LOC107985529	0.0504931
LOC107985534	0.06224315
LOC107985535	0.05041155
LOC107985537	0.0200329
LOC107985541	0.05414815
LOC107985544	0.06735015
LOC107985545	0.05489476666666667
LOC107985554	0.0316456
LOC107985563	0.0037594
LOC107985567	0.106343
LOC107985573	0.05592155
LOC107985576	0.0504087
LOC107985577	0.0265957
LOC107985579	0.04365155
LOC107985580	0.0410442
LOC107985581	0.0716724
LOC107985584	0.0554881
LOC107985588	0.03655415
LOC107985590	0.050054966666666666
LOC107985596	0.025933750000000002
LOC107985635	0.0245442
LOC107985646	0.0474026
LOC107985648	0.02162565
LOC107985650	0.0
LOC107985651	0.0241075
LOC107985652	0.0267176
LOC107985653	0.0
LOC107985656	0.036185300000000004
LOC107985662	0.02925667
LOC107985664	0.020546333333333337
LOC107985666	0.0529801
LOC107985667	0.0334492
LOC107985674	0.000575374
LOC107985675	0.05346394
LOC107985677	0.0
LOC107985680	0.04566545
LOC107985681	0.0222638
LOC107985683	0.0517494
LOC107985684	0.03790765
LOC107985686	0.05494269999999999
LOC107985687	0.0354001
LOC107985694	0.0662776
LOC107985695	0.02027025
LOC107985698	0.02859512
LOC107985699	0.0365854
LOC107985700	0.01923075
LOC107985703	0.0239866
LOC107985705	0.0360196
LOC107985707	0.05586306666666666
LOC107985709	0.0
LOC107985710	0.0618787
LOC107985713	0.050371
LOC107985715	0.054451775
LOC107985720	0.0380747
LOC107985728	0.050285525
LOC107985729	0.03454825
LOC107985766	0.0819033
LOC107985767	0.043572349999999996
LOC107985769	0.057971
LOC107985770	0.0
LOC107985771	0.0436508
LOC107985774	0.0502513
LOC107985779	0.04280215
LOC107985784	0.04544725
LOC107985785	0.04811
LOC107985787	0.051270300000000005
LOC107985792	0.06944746666666667
LOC107985807	0.08446215
LOC107985809	0.046748700000000004
LOC107985810	0.050703200000000004
LOC107985811	0.0534351
LOC107985814	0.0704032
LOC107985815	0.043410649999999995
LOC107985817	0.052843150000000005
LOC107985821	0.0689655
LOC107985822	0.06366685
LOC107985824	0.0430376
LOC107985828	0.054367700000000005
LOC107985829	0.0556439
LOC107985830	0.032587649999999996
LOC107985831	0.0351037
LOC107985835	0.045893666666666666
LOC107985836	0.01119405
